2966,5.0,4.0,,,5.0,4.0,5.0,,,4.0,4.0,5.0,5.0,,5.0,5.0,4.0,3.0,5.0,5.0,4.0,,3.0,,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,,,,,4.0,,,4.0,,,,,,5.0,,,,3.0,5.0,5.0,,,,4.0,5.0,,,,,,,,5.0,5.0,,5.0,3.0,5.0,,5.0,,5.0,,,,,,4.0,5.0,5.0,,,,,5.0,,,4.0,5.0,2.0,,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,,,4.0,4.0,4.0,5.0,,,4.0,5.0,3.0,,5.0,3.0,5.0,5.0,,,,5.0,5.0,,3.0,5.0,3.0,4.0,,5.0,,5.0,,,5.0,5.0,,4.0,,3.0,4.0,5.0,,,5.0,,,,5.0,,
2967,3.0,5.0,3.0,3.0,,3.0,3.0,,5.0,,,4.0,5.0,,,,,3.0,,,,,4.0,,,,2.0,4.0,4.0,,,5.0,,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,,2.0,2.0,,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,,5.0,3.0,4.0,,5.0,3.0,,,,,3.0,,5.0,,,,,4.0,4.0,2.0,,3.0,2.0,1.0,4.0,,,3.0,4.0,,2.0,,,,,,4.0,,,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,1.0,2.0,,,,3.0,,,3.0,,4.0,4.0,,2.0,2.0,4.0,2.0,5.0,2.0,4.0,,,,4.0,3.0,4.0,,,3.0,,2.0,2.0,3.0,,
2969,,,,,,5.0,,,,,,5.0,5.0,,,,,,,,4.0,5.0,4.0,,5.0,4.0,,5.0,3.0,,,,,5.0,,,,,,,4.0,,,,,4.0,4.0,4.0,,4.0,,5.0,5.0,,,4.0,,5.0,,,4.0,,,,5.0,,,,,5.0,,4.0,,,5.0,,,4.0,,,,,,5.0,,,5.0,3.0,,,,4.0,,,,,,,,,4.0,4.0,,,,,,,4.0,,4.0,,,5.0,4.0,4.0,,,3.0,2.0,3.0,5.0,4.0,5.0,4.0,,,,4.0,5.0,,3.0,3.0,3.0,5.0,4.0,,4.0,,5.0,,,,,4.0,5.0,3.0,4.0,,4.0
2974,,,,3.0,,5.0,,4.0,,,5.0,5.0,5.0,5.0,5.0,,,,,5.0,,5.0,,,3.0,,5.0,4.0,4.0,,5.0,,,,,,,,,5.0,,4.0,5.0,,,4.0,,,5.0,,5.0,5.0,,4.0,,5.0,,4.0,,,,,,,4.0,,,5.0,,5.0,,5.0,,,,5.0,,,,3.0,,5.0,5.0,,,,5.0,,,,,,,,5.0,,,5.0,4.0,,,,,5.0,,3.0,5.0,5.0,,,4.0,,,5.0,4.0,,,,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,,,5.0,,5.0,5.0,,,4.0,,5.0,,,5.0,,,,,,4.0,5.0,,,5.0
2985,4.0,,,,,,,5.0,,5.0,,5.0,,,,,,3.0,,,4.0,,5.0,,5.0,,5.0,,,,,,4.0,,,,4.0,,,,4.0,,,,2.0,4.0,4.0,,,4.0,4.0,4.0,4.0,,,4.0,,4.0,,,,,4.0,,4.0,,,,3.0,4.0,,5.0,,,5.0,,4.0,4.0,5.0,4.0,,,,4.0,,,4.0,,,,,3.0,4.0,3.0,,,3.0,3.0,,,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,4.0,,3.0,4.0,4.0,5.0,,4.0,3.0,,,,,3.0,2.0,4.0,4.0,,4.0,4.0,,3.0,,,2.0,,,4.0,,,,,,,2.0,,,,,4.0,,4.0
2986,,3.0,4.0,,,4.0,4.0,4.0,4.0,,4.0,,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,4.0,3.0,5.0,4.0,3.0,3.0,,3.0,4.0,,,,,,4.0,,5.0,4.0,,3.0,4.0,3.0,,,,4.0,4.0,,4.0,4.0,,4.0,4.0,,4.0,5.0,,,5.0,4.0,,4.0,4.0,4.0,5.0,,3.0,,5.0,,4.0,3.0,,4.0,4.0,3.0,4.0,,3.0,,3.0,3.0,4.0,4.0,5.0,4.0,,3.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,,3.0,4.0,,3.0,3.0,,3.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,,5.0,,4.0,,4.0,4.0,4.0,,3.0,5.0,3.0,3.0,,4.0,,
2990,,,,5.0,4.0,,4.0,,4.0,5.0,,,,5.0,5.0,5.0,,4.0,,4.0,,,,4.0,4.0,,,5.0,5.0,,,4.0,,5.0,4.0,,5.0,3.0,3.0,,,,5.0,3.0,4.0,5.0,,5.0,5.0,,5.0,,,,,3.0,4.0,5.0,,1.0,5.0,4.0,,5.0,5.0,5.0,,5.0,,5.0,,,5.0,,,,,3.0,4.0,3.0,5.0,,,,,,4.0,,,3.0,,,5.0,2.0,,,,5.0,,,,,5.0,5.0,,5.0,3.0,,,,5.0,,,,4.0,,,,,,,,,,5.0,,5.0,,5.0,,,,,,5.0,,,,,,3.0,,4.0,,,,,5.0,,
2994,4.0,4.0,,,4.0,,,3.0,,,5.0,3.0,,,5.0,,,,4.0,5.0,3.0,,,,4.0,,3.0,,,4.0,3.0,,3.0,4.0,,,,,,4.0,,3.0,,,,,,5.0,,3.0,,4.0,,,,3.0,,3.0,,3.0,4.0,3.0,,,4.0,,,4.0,,4.0,5.0,4.0,4.0,4.0,3.0,,3.0,2.0,3.0,,4.0,,4.0,3.0,3.0,3.0,4.0,,4.0,,,2.0,,,,,,,3.0,3.0,3.0,,4.0,4.0,,,4.0,,4.0,,,3.0,,4.0,,2.0,2.0,,,,,,,4.0,,4.0,,,4.0,4.0,,,,,4.0,5.0,,4.0,,,4.0,5.0,,,4.0,,2.0,,,
2995,4.0,,4.0,4.0,,,5.0,5.0,,,,5.0,,,4.0,,,3.0,4.0,,4.0,5.0,5.0,4.0,4.0,5.0,5.0,,,4.0,4.0,5.0,4.0,3.0,,,5.0,,5.0,4.0,4.0,,,5.0,,5.0,5.0,,,5.0,5.0,5.0,4.0,,5.0,5.0,,5.0,5.0,4.0,,5.0,,,5.0,,,,,5.0,5.0,5.0,,,4.0,,3.0,4.0,,,3.0,,,4.0,3.0,3.0,4.0,4.0,4.0,,,4.0,,,,,,,,5.0,3.0,5.0,4.0,,4.0,,,,,,,4.0,,4.0,,4.0,4.0,4.0,,4.0,3.0,,,4.0,,,,5.0,5.0,4.0,,,3.0,4.0,5.0,,,3.0,,,,,5.0,,4.0,,,,,4.0
2996,5.0,,,,2.0,5.0,,5.0,,,,5.0,,,3.0,3.0,4.0,5.0,3.0,5.0,5.0,,,4.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,,5.0,,,,3.0,,,4.0,3.0,,4.0,,,,5.0,5.0,,5.0,4.0,5.0,5.0,,,5.0,,3.0,4.0,,,,,,5.0,,,3.0,2.0,4.0,,4.0,,5.0,2.0,,5.0,3.0,4.0,5.0,,,4.0,3.0,4.0,3.0,5.0,,4.0,,,3.0,,3.0,4.0,3.0,4.0,,,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,,5.0,,3.0,3.0,,5.0,,4.0,,,5.0,3.0,,3.0,5.0,4.0,5.0,,4.0,3.0,,5.0,3.0,5.0,4.0,4.0,,,3.0,4.0,,,,3.0,,,5.0,4.0,4.0,,4.0,4.0
2997,,,,,4.0,4.0,5.0,5.0,,,,,,4.0,,5.0,,4.0,,4.0,5.0,5.0,,,,5.0,,4.0,5.0,,,,,4.0,,4.0,,,,,,4.0,,4.0,3.0,4.0,,,,,4.0,4.0,,,,,5.0,,,4.0,,,5.0,,,,,4.0,4.0,,,4.0,,,,5.0,,,,3.0,,,,,,,,,,3.0,5.0,,,5.0,,,,5.0,4.0,5.0,,,5.0,,2.0,4.0,,5.0,,3.0,5.0,,,,4.0,3.0,,,,,,,,5.0,5.0,,4.0,5.0,3.0,,4.0,,,4.0,,,5.0,,4.0,,,,,,,,,4.0,4.0,
3000,,,5.0,5.0,3.0,,,,,,4.0,4.0,,,2.0,,,,2.0,,4.0,,4.0,,4.0,5.0,4.0,,,1.0,5.0,,,,,,3.0,,2.0,,3.0,,,,,3.0,,,5.0,4.0,5.0,4.0,4.0,3.0,,4.0,,4.0,,,,,,,4.0,,4.0,3.0,5.0,2.0,,4.0,,5.0,4.0,,,3.0,,,,,,,2.0,,3.0,4.0,,,3.0,3.0,,,,,,,,,,,,,,,4.0,,,,,2.0,3.0,4.0,4.0,,,,,,,,,,,,,,5.0,2.0,,,,4.0,4.0,,,3.0,,,,,2.0,,3.0,,,,,3.0
3001,4.0,4.0,,,,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,,5.0,,,4.0,,4.0,5.0,5.0,,,5.0,4.0,,5.0,4.0,,5.0,,4.0,5.0,,,,,3.0,5.0,,,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,,5.0,,,5.0,,,,5.0,,,4.0,,5.0,,4.0,4.0,5.0,4.0,5.0,,4.0,4.0,,,4.0,5.0,,4.0,5.0,,4.0,,5.0,5.0,5.0,,,5.0,5.0,,,,,,,,,,,5.0,,5.0,,,,4.0,4.0,,,5.0,5.0,5.0,,5.0,,4.0,,5.0,,,5.0,,5.0,,,4.0,5.0,5.0,,,5.0,,,,,5.0
3002,5.0,,,5.0,,,,,,,4.0,4.0,5.0,,4.0,,,,,,,,,,4.0,,4.0,,5.0,,,5.0,,,,,4.0,,,,4.0,5.0,,,,,,4.0,5.0,,4.0,5.0,,,,,,5.0,4.0,5.0,,,,5.0,,5.0,5.0,5.0,5.0,4.0,3.0,,,4.0,,,,,,,4.0,,,,,,5.0,,,5.0,5.0,,,,,,,,,3.0,,,,,4.0,,4.0,,4.0,5.0,5.0,,,,5.0,,,4.0,3.0,,4.0,,2.0,4.0,5.0,,4.0,,5.0,,,,,5.0,5.0,,,4.0,,,,5.0,,5.0,,3.0,,3.0,,
3012,3.0,,5.0,,1.0,,,5.0,2.0,3.0,3.0,5.0,3.0,,5.0,3.0,,2.0,3.0,4.0,5.0,2.0,5.0,3.0,4.0,1.0,,3.0,3.0,1.0,3.0,4.0,4.0,,,,,,2.0,,,,,,,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,,4.0,,5.0,,,,,3.0,,5.0,,,3.0,4.0,4.0,3.0,,,,3.0,,3.0,5.0,,,,,3.0,5.0,1.0,,5.0,2.0,5.0,,3.0,5.0,,3.0,,,,,,,2.0,2.0,4.0,,,4.0,4.0,,3.0,1.0,,,5.0,5.0,,2.0,3.0,2.0,,2.0,,3.0,,,4.0,4.0,,,,3.0,,2.0,5.0,,,,3.0,5.0,,,1.0,5.0,3.0,,4.0,5.0,1.0,,2.0,3.0
3013,4.0,,,4.0,3.0,,,5.0,,,,5.0,,,3.0,4.0,5.0,,,,3.0,,,5.0,,5.0,3.0,4.0,,,,4.0,,,,5.0,5.0,,4.0,,4.0,,,,,5.0,,5.0,,4.0,5.0,4.0,,4.0,3.0,4.0,,3.0,,,,,5.0,4.0,,4.0,,,5.0,5.0,4.0,,4.0,4.0,,,3.0,4.0,,5.0,,,2.0,3.0,2.0,,3.0,5.0,,,,2.0,3.0,3.0,4.0,,5.0,5.0,,,4.0,2.0,,3.0,4.0,4.0,4.0,5.0,4.0,,5.0,4.0,2.0,,2.0,2.0,5.0,4.0,2.0,,1.0,,,3.0,,4.0,4.0,,2.0,4.0,2.0,,,,,,,,,4.0,3.0,4.0,5.0,,,,,3.0,,
3014,3.0,,,,3.0,,,4.0,,4.0,,,5.0,4.0,,5.0,,,,,2.0,,3.0,,4.0,,3.0,,,3.0,,,,,,,,,,,,2.0,,,5.0,,4.0,,,,,,4.0,5.0,3.0,,,2.0,,,,,4.0,5.0,,,3.0,,4.0,5.0,,,5.0,,,,,,,4.0,,,3.0,,,4.0,,,,,,,,5.0,5.0,3.0,,3.0,,,4.0,,5.0,,4.0,,,5.0,,,4.0,,,4.0,,3.0,,,4.0,,,,,,5.0,5.0,3.0,3.0,4.0,4.0,,,,,3.0,4.0,,,,4.0,5.0,,3.0,,,4.0,3.0,3.0,,
3017,3.0,4.0,4.0,4.0,5.0,,4.0,5.0,,4.0,3.0,,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,,5.0,,,3.0,4.0,,4.0,3.0,4.0,,2.0,4.0,,,4.0,4.0,5.0,,,,,,2.0,5.0,,,,4.0,2.0,3.0,3.0,,,4.0,2.0,3.0,3.0,4.0,,,3.0,4.0,3.0,4.0,4.0,3.0,,4.0,,4.0,,4.0,5.0,,,,,,5.0,4.0,3.0,,,,,4.0,,,3.0,5.0,,,3.0,3.0,4.0,,,,,,,3.0,4.0,,4.0,4.0,,,4.0,5.0,4.0,,3.0,4.0,,,,,,,3.0,,,5.0,,,,5.0,,,,,,4.0,,,5.0,,5.0,4.0,4.0,,3.0,,3.0,1.0,4.0,,
3018,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,4.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,2.0,5.0,,4.0,4.0,,,5.0,,4.0,4.0,4.0,3.0,4.0,3.0,5.0,,4.0,5.0,5.0,4.0,,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,4.0,3.0,4.0,5.0,4.0,4.0,4.0,,,,4.0,,,4.0,5.0,,4.0,4.0,3.0,4.0,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,3.0,3.0,,4.0,3.0,4.0,4.0,4.0,3.0,2.0,,3.0,4.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,,,,,4.0,,4.0,4.0,4.0,4.0,4.0,,
3022,,3.0,,,,,5.0,4.0,,,4.0,5.0,,4.0,2.0,,,2.0,4.0,4.0,3.0,5.0,4.0,,4.0,,3.0,4.0,3.0,,2.0,,,4.0,,,,,,4.0,,4.0,,,,3.0,3.0,,,5.0,3.0,4.0,4.0,,,4.0,,4.0,,3.0,4.0,3.0,,,4.0,,,4.0,,4.0,,4.0,,3.0,,,2.0,1.0,,,2.0,,,2.0,,3.0,2.0,,2.0,,,,3.0,3.0,3.0,,,,,2.0,,,,,,,,,,,,3.0,3.0,3.0,,2.0,,,,,,,,,4.0,2.0,2.0,,,3.0,,,3.0,,3.0,3.0,,,,3.0,3.0,,,4.0,3.0,4.0,,,,
3024,,2.0,3.0,,,3.0,5.0,5.0,,,,5.0,,,4.0,,4.0,3.0,5.0,,5.0,,,,4.0,,3.0,,4.0,4.0,5.0,,5.0,4.0,,,,,,5.0,,,,,,,,,,5.0,5.0,5.0,4.0,,,5.0,4.0,4.0,4.0,,4.0,4.0,,,5.0,,,,,,,5.0,3.0,,4.0,,4.0,4.0,4.0,,,3.0,,4.0,4.0,2.0,5.0,4.0,,4.0,,,,3.0,,,,,,5.0,,3.0,5.0,,,,,,,,,4.0,2.0,5.0,,5.0,,,,3.0,,,,5.0,,,,,,5.0,,,4.0,,,,,3.0,4.0,5.0,,,,,3.0,,4.0,,4.0,3.0
3026,2.0,,,,4.0,,4.0,,,,2.0,,,,1.0,3.0,1.0,,3.0,4.0,,,,3.0,,,,,,,,,,,5.0,5.0,2.0,,,,2.0,4.0,,,,,,5.0,,,5.0,4.0,,,,,,,5.0,,,,,,,,,4.0,3.0,4.0,,,,3.0,,,,,,,,4.0,1.0,,2.0,,3.0,,4.0,3.0,4.0,,,,,2.0,,,4.0,3.0,3.0,3.0,,3.0,2.0,,3.0,,,,4.0,4.0,,,,,,,2.0,,,1.0,1.0,4.0,2.0,,4.0,1.0,3.0,,4.0,,,3.0,,,,,2.0,,,,,,,,,,,
3029,,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,,4.0,5.0,4.0,4.0,5.0,,5.0,3.0,3.0,5.0,5.0,,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,,5.0,,,5.0,5.0,,5.0,,3.0,4.0,5.0,5.0,,5.0,4.0,,4.0,5.0,5.0,5.0,,5.0,3.0,5.0,3.0,,5.0,5.0,,4.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,,4.0
3031,4.0,,5.0,4.0,5.0,5.0,5.0,4.0,,,2.0,,5.0,5.0,5.0,4.0,5.0,1.0,4.0,,,5.0,,3.0,4.0,4.0,5.0,4.0,4.0,4.0,,,3.0,,,,5.0,,,,,4.0,5.0,4.0,3.0,4.0,,,,,5.0,,,,5.0,,,,,4.0,,5.0,4.0,,,,,5.0,5.0,5.0,,,,4.0,3.0,,,,4.0,5.0,5.0,3.0,4.0,3.0,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,,4.0,3.0,4.0,4.0,,4.0,4.0,4.0,5.0,4.0,5.0,,5.0,4.0,,,,5.0,4.0,,4.0,,3.0,,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,,,5.0,,,,3.0,,3.0,,,5.0,,,,5.0,2.0,
3032,5.0,,,5.0,4.0,4.0,,5.0,5.0,,,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,5.0,,4.0,5.0,,5.0,5.0,5.0,,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,,,4.0,,5.0,5.0,,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,5.0,,4.0,5.0,3.0,5.0,,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,5.0,5.0,4.0,3.0,,5.0,4.0,,5.0,5.0,4.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,,5.0,,,5.0,5.0,4.0,,,5.0,3.0,,4.0,,,1.0,5.0,5.0,3.0,3.0,,,3.0,,,4.0,4.0,,4.0,5.0,,,,5.0,5.0,4.0,,5.0,,,,4.0,
3033,4.0,,4.0,4.0,4.0,3.0,4.0,,,,5.0,5.0,5.0,5.0,5.0,,,1.0,,4.0,4.0,5.0,5.0,5.0,5.0,,4.0,3.0,3.0,,4.0,,4.0,5.0,,,,,,5.0,,,,,,,,,,5.0,5.0,,3.0,,,4.0,,,,,5.0,,,,4.0,,,,4.0,5.0,,5.0,,5.0,5.0,,5.0,4.0,,,,,,,1.0,3.0,4.0,2.0,,,,,5.0,,,5.0,,,,,3.0,3.0,3.0,,,,,,4.0,3.0,2.0,,,5.0,,3.0,,,,,5.0,5.0,,,5.0,,,,3.0,4.0,4.0,4.0,,4.0,,4.0,,4.0,,,,,,,,4.0,,,3.0,4.0
3044,,,,4.0,,,,5.0,,5.0,,5.0,,5.0,5.0,,,,3.0,5.0,5.0,,3.0,,5.0,,4.0,,5.0,,5.0,,5.0,4.0,,,,,,4.0,4.0,,,4.0,,5.0,5.0,4.0,5.0,,5.0,5.0,5.0,,,5.0,,5.0,5.0,3.0,,5.0,5.0,,5.0,,,,3.0,4.0,3.0,,,,,,4.0,4.0,3.0,,,,5.0,,,,5.0,,5.0,,,,,,,5.0,,5.0,3.0,4.0,,2.0,,3.0,4.0,5.0,,,,,5.0,,4.0,5.0,,5.0,4.0,3.0,,,1.0,,5.0,5.0,5.0,4.0,,3.0,,4.0,3.0,,4.0,,,,5.0,3.0,4.0,,,3.0,,,,,5.0,,,
3045,,,5.0,,,5.0,3.0,,5.0,,,5.0,5.0,5.0,,,,,,5.0,5.0,5.0,5.0,,5.0,,,5.0,5.0,,,5.0,,5.0,,,,,5.0,4.0,,,5.0,,,3.0,4.0,,,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,4.0,,5.0,,,,5.0,,5.0,,,5.0,,,,,4.0,4.0,,4.0,,,,,,2.0,,3.0,4.0,4.0,,5.0,,,,,,,,,,,5.0,,5.0,,,,,,,,5.0,,3.0,5.0,,,4.0,,,4.0,,,,,5.0,,,,,4.0,,,4.0,4.0,5.0,,,4.0,,,,,3.0,,3.0,,,,,
3051,4.0,,4.0,,2.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,,,3.0,5.0,4.0,3.0,,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,,2.0,4.0,,,3.0,,,4.0,,,4.0,,,3.0,4.0,4.0,,5.0,5.0,5.0,4.0,2.0,,5.0,4.0,4.0,,,4.0,4.0,,,5.0,,,4.0,,4.0,,5.0,,3.0,,,4.0,,3.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,,4.0,,2.0,4.0,2.0,2.0,3.0,,,,4.0,4.0,4.0,4.0,,,3.0,,5.0,4.0,2.0,4.0,,4.0,5.0,,4.0,,,3.0,3.0,3.0,2.0,,5.0,5.0,,,,4.0,5.0,,4.0,,4.0,4.0,,5.0,3.0,3.0,,,,,,5.0,3.0,2.0,4.0,4.0,4.0
3054,4.0,,4.0,4.0,4.0,,3.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,,,5.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,,3.0,4.0,4.0,,4.0,3.0,,3.0,5.0,,,3.0,4.0,5.0,4.0,,5.0,3.0,5.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,,,,5.0,3.0,,4.0,,,4.0,3.0,4.0,3.0,3.0,3.0,,,2.0,,,5.0,3.0,,3.0,3.0,4.0,3.0,,4.0,3.0,,,,4.0,,,4.0,4.0,3.0,3.0,4.0,3.0,,,3.0,4.0,,3.0,,,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,,3.0,4.0,,,,5.0,4.0,4.0,,,4.0,,3.0,,4.0,,3.0
3055,,,5.0,5.0,4.0,4.0,,,,4.0,,5.0,,,,4.0,4.0,5.0,2.0,4.0,4.0,4.0,,,4.0,,3.0,4.0,4.0,4.0,,,4.0,,,5.0,4.0,,,5.0,3.0,,,,2.0,4.0,4.0,,,4.0,4.0,4.0,4.0,,5.0,4.0,,4.0,3.0,,,,5.0,,3.0,,,4.0,,,,4.0,,5.0,5.0,,4.0,4.0,5.0,,,,2.0,,,,,,5.0,,,3.0,,,,,4.0,,4.0,4.0,,,,,4.0,3.0,4.0,,4.0,,,4.0,,5.0,,,,3.0,,3.0,,,4.0,3.0,5.0,4.0,,,,4.0,4.0,,3.0,,,,5.0,,,,,,,,3.0,,3.0,,,
3056,4.0,,,,,4.0,,5.0,,,4.0,5.0,4.0,,,,3.0,,3.0,4.0,5.0,4.0,,4.0,5.0,4.0,5.0,,,4.0,3.0,,,5.0,,,5.0,,,5.0,5.0,,4.0,,,5.0,5.0,,,4.0,4.0,5.0,5.0,4.0,,5.0,5.0,4.0,,,5.0,4.0,,,4.0,,,5.0,,5.0,4.0,5.0,,,,,5.0,3.0,4.0,,,,,3.0,4.0,3.0,4.0,4.0,5.0,,,3.0,,,,,4.0,,4.0,4.0,,,4.0,4.0,4.0,,,,4.0,,4.0,3.0,,5.0,,3.0,4.0,,4.0,3.0,3.0,4.0,2.0,5.0,4.0,,5.0,,,4.0,,4.0,,4.0,1.0,,,3.0,,,,4.0,4.0,,4.0,,,,,5.0
3057,3.0,3.0,,3.0,5.0,,3.0,5.0,,,4.0,3.0,5.0,5.0,5.0,,,,,,,5.0,,,3.0,,,3.0,5.0,3.0,,,,4.0,,3.0,,,,,,,3.0,,,,,5.0,,3.0,4.0,,,,,3.0,,,,5.0,3.0,,,,,4.0,,,2.0,3.0,,,,5.0,,5.0,,,3.0,,3.0,3.0,3.0,,,,,,,4.0,,,4.0,4.0,3.0,3.0,,,,3.0,,,4.0,,,,,5.0,,,5.0,,,2.0,4.0,,,4.0,3.0,2.0,5.0,5.0,,,2.0,,3.0,4.0,5.0,,5.0,4.0,,,3.0,,5.0,,,4.0,,,,2.0,,5.0,,3.0,3.0,2.0
3058,3.0,,,,,,5.0,5.0,,,3.0,3.0,,5.0,4.0,,,,,4.0,3.0,4.0,,,4.0,,4.0,4.0,,,3.0,,,3.0,5.0,,3.0,,,5.0,3.0,,5.0,5.0,,,,3.0,,3.0,4.0,3.0,3.0,5.0,,4.0,,4.0,5.0,4.0,3.0,5.0,,,3.0,,,4.0,4.0,5.0,5.0,5.0,,3.0,,,3.0,,4.0,3.0,3.0,3.0,,,,,,,4.0,3.0,,,,,,4.0,,,5.0,,4.0,3.0,,,,,,,,,4.0,,,3.0,,,,3.0,,,,5.0,,4.0,3.0,4.0,4.0,,5.0,3.0,5.0,,,,,,,,1.0,4.0,4.0,5.0,,,3.0,,,,,
3065,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,,3.0,4.0,4.0,5.0,5.0,4.0,,3.0,3.0,2.0,4.0,3.0,5.0,,3.0,3.0,5.0,,4.0,5.0,,,,,,,,5.0,,,,5.0,,5.0,,2.0,,,,,4.0,5.0,,,,4.0,,4.0,,3.0,,,,,,,,,,,5.0,,,,4.0,,5.0,,,,4.0,,3.0,4.0,2.0,,,,5.0,2.0,,4.0,,5.0,5.0,3.0,5.0,,,4.0,,,,4.0,,3.0,4.0,4.0,4.0,,4.0,,,5.0,4.0,,4.0,,,3.0,,4.0,3.0,2.0,4.0,5.0,,3.0,5.0,5.0,,5.0,5.0,,4.0,5.0,4.0,,1.0,4.0,,4.0,,,5.0,,,,,,3.0
3067,4.0,5.0,5.0,,5.0,5.0,4.0,5.0,,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,,5.0,5.0,,5.0,5.0,3.0,4.0,,2.0,,,,,,,2.0,5.0,,4.0,4.0,5.0,4.0,4.0,,5.0,4.0,5.0,3.0,4.0,5.0,,4.0,,5.0,,4.0,,5.0,5.0,5.0,5.0,,,,4.0,5.0,,,4.0,5.0,4.0,,,,,3.0,5.0,4.0,,5.0,,4.0,4.0,5.0,,5.0,,4.0,5.0,3.0,5.0,5.0,,5.0,5.0,,2.0,,5.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,,4.0,4.0,3.0,3.0,3.0,4.0,3.0,,5.0,4.0,3.0,4.0,3.0,4.0,,5.0,5.0,3.0,5.0,,3.0,4.0,3.0,,4.0,3.0,5.0,5.0,,5.0,3.0,,4.0,2.0,,2.0,3.0
