3039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,5.0,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
3040,,,,,,,,,,,,,,,3.0,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,3.0,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,5.0
3041,3.0,,,,,,,,,4.0,,,,5.0,,5.0,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,,,5.0,,,5.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,5.0,,,,,,,,,,5.0,,4.0,3.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,4.0,,,,,5.0,,,,,,4.0,5.0,,2.0,1.0,2.0,3.0,5.0,,,,,4.0,,,,5.0,,,,5.0,3.0,3.0,,,,5.0,,,,,4.0,,,,,,2.0,4.0,,,,,3.0,,3.0,4.0
3042,,,,3.0,,,,,5.0,,,,,,,5.0,,,4.0,2.0,,4.0,,,3.0,5.0,,,,2.0,4.0,,5.0,,5.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,4.0,,,,,,,,4.0,,,4.0,,,,,,4.0,,5.0,,5.0,,3.0,,,,4.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,3.0,,3.0,,,,,,,,,,3.0,,,,,,,,,,,5.0,3.0,,,3.0,5.0,,,,4.0,,,,,,,,,,,,,,
3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,5.0,,,
3044,,,,,4.0,,,,5.0,,5.0,,5.0,,3.0,5.0,,5.0,,,,,3.0,5.0,5.0,,3.0,5.0,,5.0,,4.0,,,5.0,5.0,,5.0,5.0,,5.0,4.0,,,,,,,,,5.0,,4.0,4.0,,,4.0,,5.0,4.0,5.0,4.0,5.0,,5.0,5.0,5.0,,,5.0,,5.0,5.0,3.0,,5.0,5.0,,,,5.0,,,,,,3.0,4.0,3.0,,,4.0,,,,,4.0,,4.0,,,3.0,,,,,,5.0,,,,5.0,,4.0,5.0,,,,,3.0,,5.0,,,,,,5.0,,5.0,3.0,4.0,4.0,,2.0,,3.0,5.0,3.0,,4.0,,3.0,5.0,,,,,,5.0,,4.0,,4.0,5.0,,,5.0,4.0,3.0,,,,1.0,,5.0,5.0,5.0,,4.0,,3.0,,,4.0,3.0,,,4.0,,,4.0,,5.0,,3.0,4.0,2.0,4.0,,4.0,,,3.0,4.0,,,,,5.0,3.0,3.0,2.0,,,4.0,
3045,,,,5.0,,,5.0,3.0,,5.0,,,5.0,5.0,,5.0,,,,,,,,5.0,5.0,5.0,5.0,,,5.0,,,5.0,,,5.0,,,,5.0,,5.0,4.0,,,5.0,,,,5.0,,,4.0,,,5.0,,,3.0,,4.0,,,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,4.0,,5.0,,,,5.0,,5.0,,,5.0,,,,5.0,,,,,,,4.0,4.0,,,4.0,4.0,,,,,,2.0,,,2.0,,3.0,4.0,4.0,,,5.0,,4.0,,5.0,,,,,5.0,,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,5.0,,3.0,4.0,3.0,5.0,,,,4.0,,,,4.0,,,,,5.0,,,,,,,4.0,,,4.0,4.0,4.0,5.0,,,,,4.0,,,,,,,,,,3.0,,3.0,,,,4.0,4.0,,,,
3046,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,,,,,,4.0,2.0,,,,4.0,5.0,4.0,5.0,4.0,5.0,,5.0,,,,,5.0,,,,5.0,,,4.0,4.0,3.0,5.0,,,,5.0,,,,,3.0,,,,,,,4.0,4.0,,,,,,,
3047,,,,,,,,5.0,,,,,5.0,3.0,,,,,,,,,,5.0,,,4.0,,,2.0,,3.0,,,,4.0,,,,4.0,,5.0,,,,,2.0,,,,,,3.0,,,4.0,,,,,3.0,,,5.0,4.0,4.0,3.0,1.0,,4.0,4.0,4.0,,,5.0,,,,,5.0,3.0,,,,,,,2.0,,,3.0,,,,3.0,,,,,,,,,,,,,,3.0,,4.0,,,,,4.0,,2.0,,,,,,,,,,,5.0,,,2.0,,,,,,,,,4.0,4.0,,,,,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,2.0,,,,3.0
3048,4.0,,4.0,4.0,,,,,5.0,,,,4.0,,,5.0,,3.0,,,,,,,4.0,,,,,5.0,,,,,,,,4.0,,3.0,,4.0,,,,,,,,2.0,,,5.0,,4.0,,,,,,3.0,,,5.0,5.0,5.0,5.0,,,4.0,,2.0,,,5.0,,,,,,3.0,4.0,,,,,,4.0,,4.0,5.0,,,,,,,,4.0,,,,,,4.0,,,,,,,,4.0,,5.0,,,5.0,,,,,,,,,,,5.0,,4.0,,,,,4.0,,,,,4.0,,,,,,4.0,,,4.0,,,5.0,,5.0,,,3.0,,,,,,,,,5.0,,,4.0,4.0,4.0,4.0,,4.0,4.0,,,,,1.0,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,5.0
3049,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,4.0,,,4.0,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,,,,,,,,,,,,,5.0,,3.0,,,,,,,,,,,,5.0,,,4.0,,,,,,,,,,3.0,4.0,4.0,,,,,,,,,,,,,,,,,3.0,,,,3.0,4.0,,,5.0,2.0,,4.0,,4.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,2.0,,,,,2.0,,,,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,,4.0,,,,4.0,5.0,,,,,5.0,3.0,,4.0,,5.0
3051,4.0,,,4.0,,2.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,,5.0,,4.0,,4.0,,3.0,5.0,4.0,3.0,,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,,2.0,4.0,,,,,3.0,,,,,,4.0,,,4.0,,,3.0,,4.0,4.0,,5.0,5.0,5.0,4.0,2.0,,5.0,4.0,4.0,,,4.0,4.0,,,,,5.0,,,,3.0,4.0,,4.0,,,5.0,,,3.0,,,4.0,,,,3.0,3.0,,3.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,,4.0,,4.0,3.0,,2.0,3.0,4.0,2.0,,2.0,2.0,3.0,,,,4.0,,4.0,4.0,4.0,,,,3.0,,,3.0,3.0,4.0,,5.0,4.0,2.0,4.0,,,3.0,4.0,5.0,,,4.0,,,3.0,5.0,3.0,3.0,2.0,,5.0,5.0,3.0,,,,4.0,3.0,5.0,,4.0,,,4.0,4.0,3.0,,5.0,1.0,3.0,3.0,4.0,3.0,,,,,,,,,5.0,3.0,2.0,,,,4.0,4.0,,4.0
3052,,,,3.0,,,,,,,,,2.0,,3.0,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,4.0,,1.0,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,3.0
3053,,,,4.0,,,,3.0,,4.0,,,,5.0,,,,,,,,,,,,,4.0,,,,,,3.0,,,4.0,,,,,,5.0,,4.0,3.0,,,,,,,,,,,3.0,,,,,3.0,,,,,3.0,3.0,4.0,,,,,,2.0,5.0,,3.0,4.0,,,,,4.0,4.0,5.0,4.0,,3.0,,4.0,,,,,,,,,,,,,,,5.0,,,2.0,,,,,,,,4.0,,,3.0,,,,3.0,,4.0,2.0,,,,,3.0,,,2.0,,3.0,,,,,3.0,,,,,,4.0,,5.0,,,,4.0,,,4.0,,,,,2.0,5.0,2.0,,2.0,4.0,2.0,,,,3.0,,4.0,,,3.0,,,,,3.0,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,
3054,4.0,,,4.0,4.0,4.0,,3.0,3.0,5.0,3.0,3.0,4.0,5.0,,5.0,,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,,,,5.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,,3.0,4.0,4.0,,4.0,3.0,,,3.0,5.0,,,3.0,4.0,5.0,4.0,,5.0,3.0,5.0,,5.0,4.0,5.0,5.0,,,4.0,,5.0,5.0,3.0,4.0,,,,4.0,,4.0,5.0,3.0,,4.0,,,,,,4.0,1.0,3.0,4.0,,3.0,3.0,3.0,,,2.0,,,,5.0,3.0,3.0,4.0,,,4.0,3.0,3.0,2.0,4.0,1.0,3.0,,4.0,3.0,,,,,4.0,1.0,3.0,,,,,,4.0,3.0,4.0,3.0,3.0,4.0,3.0,,,,,3.0,4.0,,,3.0,,,4.0,2.0,4.0,2.0,3.0,3.0,3.0,,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,,,3.0,4.0,,,,4.0,,5.0,3.0,3.0,,,4.0,4.0,,3.0,,4.0,,3.0,,3.0,,,4.0,,,3.0
3055,,,,5.0,5.0,4.0,4.0,,,,4.0,,5.0,,3.0,,,,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,,4.0,,4.0,,3.0,4.0,,4.0,4.0,4.0,,,,4.0,,4.0,,5.0,,4.0,,,,,4.0,5.0,3.0,,,,2.0,4.0,,4.0,,,4.0,4.0,4.0,4.0,,5.0,4.0,,4.0,3.0,,,,5.0,,,,3.0,4.0,,,,4.0,,,,,4.0,,,5.0,5.0,,4.0,,4.0,4.0,4.0,5.0,2.0,,,3.0,,2.0,,,,,,4.0,5.0,,,,,,3.0,,,,,,3.0,,4.0,,4.0,4.0,4.0,,,,,4.0,,4.0,4.0,,4.0,3.0,,4.0,,4.0,,,4.0,,3.0,,5.0,,5.0,,,3.0,,,3.0,,,4.0,3.0,5.0,,4.0,,,,2.0,4.0,4.0,,,3.0,,,4.0,,5.0,,,,,,,4.0,,,,,,,3.0,,3.0,,,,,,5.0,
3056,4.0,,,,,,4.0,,5.0,,,4.0,5.0,4.0,4.0,,,,,4.0,3.0,,3.0,4.0,5.0,4.0,,,4.0,5.0,4.0,5.0,,4.0,,,4.0,3.0,3.0,,,5.0,,,,,5.0,,,,,,5.0,5.0,,4.0,,,5.0,4.0,5.0,,,4.0,4.0,5.0,5.0,4.0,,5.0,5.0,4.0,,,5.0,4.0,,,,,4.0,5.0,,,4.0,5.0,,5.0,4.0,,5.0,,,,,,5.0,4.0,3.0,,4.0,4.0,4.0,,,,,,3.0,4.0,3.0,4.0,4.0,4.0,5.0,,,,,,3.0,,,,,,5.0,,4.0,,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,,,,,4.0,,4.0,3.0,,3.0,,5.0,,3.0,3.0,4.0,,4.0,,3.0,3.0,4.0,2.0,5.0,4.0,,,5.0,,,,4.0,,4.0,4.0,,4.0,1.0,4.0,,,,3.0,,,,4.0,,,,4.0,,4.0,,4.0,,,,,4.0,,,,5.0
3057,3.0,3.0,3.0,,3.0,5.0,,3.0,5.0,,,4.0,3.0,5.0,,5.0,,5.0,,,,,,,,5.0,,,,3.0,,,3.0,,4.0,5.0,3.0,,,,,4.0,3.0,,3.0,,,,,,,4.0,,,,3.0,,,,,,5.0,,3.0,4.0,,,,,3.0,,,,5.0,3.0,,,,,,,,4.0,,4.0,,2.0,3.0,,,,,,5.0,,5.0,,,,,,3.0,,,3.0,,3.0,3.0,,,,,,,,4.0,,,,,,2.0,4.0,4.0,4.0,3.0,,3.0,,,,3.0,,,,4.0,,4.0,,,,,,,,,5.0,,,5.0,,,,,2.0,4.0,,,,4.0,3.0,5.0,2.0,5.0,5.0,,,2.0,,,3.0,4.0,5.0,,,5.0,4.0,,,,3.0,,,5.0,4.0,,,5.0,,,,4.0,,,,,2.0,,5.0,,,,,3.0,3.0,,2.0
3058,3.0,4.0,,,,,,5.0,5.0,,,3.0,3.0,,,5.0,,4.0,,,,,,4.0,3.0,4.0,,,,4.0,,4.0,4.0,,4.0,,,3.0,,,,3.0,,5.0,,,3.0,,,,,,5.0,3.0,,5.0,5.0,,,,,3.0,,3.0,4.0,3.0,3.0,5.0,,4.0,,4.0,5.0,4.0,3.0,5.0,,,,,3.0,4.0,,,4.0,4.0,4.0,5.0,5.0,,5.0,,,3.0,,,3.0,,,,,4.0,,3.0,3.0,,3.0,,,,,,,,4.0,3.0,,,,,,,,,,,,4.0,,,5.0,,,4.0,3.0,,,2.0,,3.0,,5.0,,,,,,,,4.0,,,,,3.0,,,,,3.0,,,,,5.0,,4.0,3.0,,4.0,4.0,,5.0,,3.0,5.0,,,,,,,,,,,1.0,4.0,4.0,,5.0,4.0,4.0,5.0,,,,3.0,,,,,,,,,
3059,,,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,,5.0,,,5.0,4.0,4.0,,,,,,3.0,,,,,,5.0,,,4.0,,,,,,,4.0,,,,,,5.0,,5.0,,,4.0,3.0,5.0,,,,,3.0,3.0,,3.0,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,5.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,,,,,,,,,,,,,5.0,,,3.0,,5.0,,,,4.0,,,5.0,5.0,,4.0,,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,5.0,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,5.0,3.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
3062,,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,5.0,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,5.0,,,,,,4.0,,,,4.0,3.0,,5.0,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,,,4.0,,,,,,,,,,,
3063,,5.0,,,,,,5.0,,,,,5.0,,,5.0,,,,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,5.0,5.0,5.0,,,,5.0,,3.0,,5.0,,,,,,,,,,,,,,4.0,,,5.0,,,,,2.0,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,,4.0
3064,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,,5.0,5.0,5.0,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,,,,,4.0,,,,,,2.0,,,3.0,5.0,5.0,,,,,,1.0,,,,,,,5.0,,,,,3.0,,,,,,,4.0,,,5.0,,,5.0,,,,,,4.0,,,,,,,5.0,4.0,,,,,4.0,4.0,
3065,4.0,,2.0,4.0,4.0,4.0,5.0,5.0,4.0,,3.0,4.0,4.0,5.0,,5.0,3.0,4.0,,4.0,3.0,3.0,2.0,4.0,3.0,5.0,,4.0,3.0,3.0,5.0,,4.0,3.0,5.0,5.0,,,,,,,,,,,5.0,,5.0,,,5.0,,5.0,,5.0,,2.0,,,,,,4.0,5.0,,,,4.0,,4.0,,3.0,,,,,,,,,,,,,,,5.0,,5.0,,,,4.0,,5.0,,,,,,,,4.0,,,3.0,4.0,2.0,,,,5.0,,2.0,,4.0,4.0,5.0,,,5.0,5.0,5.0,5.0,3.0,,5.0,,,4.0,,,,,4.0,2.0,4.0,,,3.0,,5.0,4.0,,4.0,4.0,,4.0,,,,,5.0,4.0,,,4.0,,,3.0,5.0,,4.0,3.0,2.0,4.0,5.0,,,3.0,5.0,5.0,4.0,,5.0,5.0,,,4.0,5.0,3.0,4.0,,5.0,1.0,4.0,4.0,4.0,,,,4.0,,,,5.0,,,,,,,,,,3.0
3066,3.0,,,,,,4.0,,5.0,,4.0,5.0,,4.0,,5.0,,4.0,,,,,3.0,,,,,,3.0,4.0,3.0,,4.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,4.0,,,,3.0,,,,,,,,4.0,,4.0,4.0,3.0,,,,,,4.0,,,4.0,5.0,,,,,5.0,,,,,,,,,,,,,,,4.0,3.0,4.0,3.0,,3.0,4.0,,,,,,,,,,,,,3.0,,5.0,5.0,,,,3.0,,,,,,4.0,,5.0,,,,,,,5.0,,,4.0,,3.0,,,,,,,,,,4.0,,,,,,5.0,,
3067,4.0,3.0,5.0,5.0,,5.0,5.0,4.0,5.0,,4.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,,5.0,5.0,,5.0,3.0,5.0,5.0,3.0,4.0,4.0,,2.0,,4.0,,,,,,,,5.0,4.0,2.0,5.0,,4.0,4.0,5.0,4.0,,4.0,,5.0,4.0,5.0,3.0,4.0,5.0,,4.0,,5.0,,4.0,,5.0,5.0,5.0,,,5.0,,,,5.0,,4.0,5.0,,,,,4.0,5.0,4.0,,,,,,3.0,,4.0,3.0,5.0,4.0,4.0,,5.0,,4.0,4.0,5.0,3.0,,5.0,,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,,5.0,5.0,,,2.0,,5.0,3.0,3.0,4.0,,2.0,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,,4.0,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,,5.0,4.0,3.0,4.0,5.0,3.0,4.0,,5.0,5.0,5.0,3.0,5.0,4.0,,3.0,4.0,4.0,3.0,,2.0,4.0,3.0,4.0,4.0,3.0,,5.0,5.0,,5.0,5.0,3.0,,4.0,2.0,,5.0,5.0,,2.0,5.0,3.0
3068,,,,,,,,4.0,,,,,5.0,,,,,,,,,,,,4.0,,,,,,,,5.0,,,5.0,,,,,,,4.0,3.0,4.0,,,,,5.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
3069,,,1.0,4.0,,,,,5.0,,,4.0,4.0,5.0,2.0,5.0,4.0,5.0,,,,3.0,3.0,2.0,3.0,5.0,2.0,,,4.0,,,5.0,,,,,,,,3.0,,,,,,2.0,,,4.0,,,,,,,,,2.0,,3.0,,5.0,4.0,,3.0,4.0,5.0,,3.0,4.0,2.0,,,,5.0,,,,,2.0,,,,,,,3.0,,,,,,,2.0,,1.0,,,,1.0,,1.0,5.0,,,,,2.0,3.0,2.0,3.0,1.0,2.0,3.0,5.0,,,,,3.0,3.0,5.0,,,,3.0,,,,,,,,1.0,5.0,,,,,,,,,,,,3.0,4.0,,,,,,5.0,4.0,,3.0,,,4.0,,2.0,5.0,5.0,4.0,3.0,5.0,2.0,,,,5.0,1.0,4.0,,5.0,1.0,,3.0,2.0,2.0,,,,,1.0,,,4.0,,,2.0,,,,2.0,,4.0,3.0,,1.0,2.0,,,,4.0
3070,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,,4.0,,2.0,,5.0,,,,,,,,,,2.0,,,,,,,,,4.0,,4.0,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,,,,,,4.0,3.0,,,,,,4.0,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,,,
3072,,,,,,2.0,,,,,3.0,3.0,4.0,3.0,,,,4.0,4.0,,2.0,,,,3.0,5.0,,,,,4.0,3.0,,,2.0,,,,,,,,,4.0,4.0,,4.0,,,,5.0,,,2.0,,,,5.0,,,,,4.0,4.0,,,,,,3.0,,,,,,,3.0,4.0,,,,,5.0,,,3.0,3.0,4.0,,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,,,4.0,5.0,,,,,,3.0,,,3.0,,,,4.0,,,,4.0,,,1.0,,,,3.0,,,,3.0,,,,3.0,4.0,,,,,,,,,,,,,1.0,,,,4.0,,,,3.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,
3073,4.0,,4.0,,,,,,4.0,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,5.0,,,,,,,,,,5.0,,5.0,,,4.0,,5.0,,5.0,,5.0,,,4.0,,5.0,5.0,,,,4.0,,5.0,,,,,5.0,,,,,,,,,5.0,,,3.0,,,,,,,,,,4.0,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,5.0,,,,5.0,3.0,5.0,,5.0,5.0,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,5.0,,,,,,,,,,5.0,,,,,,,,4.0,,,4.0,5.0,,,,
3074,5.0,,5.0,,,,,5.0,5.0,,,5.0,5.0,5.0,,5.0,,,5.0,,,,,,,5.0,,,,4.0,,,5.0,,5.0,5.0,4.0,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,3.0,,,5.0,5.0,5.0,,,,5.0,,5.0,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,5.0,,,,5.0,5.0,4.0,,,,,,5.0,,5.0,,5.0,,,,,,,,5.0,,,,,,,,,5.0,4.0,5.0,5.0,3.0,5.0,,,,,,,,4.0,,,4.0,,4.0,,3.0,,,5.0,,,,,4.0,,,,5.0,,,,4.0,,4.0,5.0,4.0,,,4.0,,,,5.0,,,,,4.0,,5.0,4.0,,,,4.0,5.0,4.0,4.0
3075,4.0,,,,,,,5.0,4.0,4.0,3.0,,5.0,4.0,,4.0,,4.0,3.0,4.0,2.0,4.0,,4.0,4.0,5.0,3.0,,5.0,4.0,4.0,,4.0,4.0,3.0,5.0,,,,2.0,,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,,3.0,3.0,4.0,,3.0,4.0,4.0,4.0,,,,5.0,5.0,5.0,5.0,3.0,,,4.0,4.0,4.0,5.0,,5.0,,,5.0,,4.0,,,4.0,3.0,4.0,4.0,4.0,3.0,,4.0,4.0,,4.0,4.0,,4.0,,,,4.0,,3.0,,3.0,2.0,,2.0,,,,,,3.0,,,4.0,,3.0,,5.0,,,,4.0,,,,,,,3.0,3.0,,,,4.0,,5.0,4.0,,3.0,4.0,3.0,,,4.0,5.0,,,3.0,,,,,4.0,4.0,,,,4.0,,4.0,,4.0,,,2.0,,,5.0,4.0,,5.0,,,2.0,,,,,3.0,,,,,,3.0,,,,,4.0,4.0,,,5.0,3.0,,,,,,,,,,
3076,,,,,,,,,,5.0,,,,,,,,,,,,,,4.0,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
